evento_id,viaje_id,carro_modelo,autonomia_km,origen_nombre,destino_nombre,evento_nodo,evento_lat,evento_lon,bateria_pct,km_restantes,electro_id,electro_nombre,electro_nodo,electro_lat,electro_lon,dist_electro_km
1438,23060,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,Sede Recreacional Catay,606292524,7.060637,-73.091317,19.93,90.6994,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,5.6414
1439,23083,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,UIS Campus Bucarica (Centro),4077005108,7.066918,-73.099613,19.99,90.9635,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1534
1440,23109,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UTS (Unidades Tecnológicas de Santander),5171693628,7.063526,-73.101744,19.95,90.7518,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.5741
1441,23128,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,Sede Recreacional Catay,599017167,7.03965,-73.090051,19.83,90.2089,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
1442,23154,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UNAB,1110493817,7.055364,-73.090779,19.43,88.4267,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
1443,23177,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UNAB,1110626615,7.058725,-73.10003,19.83,90.2267,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.9435
1444,23199,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,PTAR Río Frío,1110493817,7.055364,-73.090779,19.84,90.2579,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
1445,23223,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Central,951833590,7.130534,-73.119602,20.0,90.9804,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,2.3091
1446,23247,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UNAB,1110626615,7.058725,-73.10003,19.97,90.8538,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.9435
1447,23287,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,UIS Parque Tecnológico Guatiguará,599017167,7.03965,-73.090051,19.94,90729,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
1448,23310,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),UIS Campus Florida,602409555,7.111431,-73.112852,19.98,90906,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,1225
1449,23331,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,UIS Parque Tecnológico Guatiguará,599017167,7.03965,-73.090051,19.93,90.7032,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
1450,23363,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,5413735417,7.055525,-73.090345,19.99,90.9504,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.7158
1451,23387,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Campus Florida,599130228,7.088315,-73.098402,19.97,90.8604,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.5863
1452,23419,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,4077005104,7.066497,-73.099551,20.0,90.9783,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.2285
1453,23444,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,PTAR Río Frío,1110493817,7.055364,-73.090779,19.35,88.0377,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
1454,23470,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,UIS Campus Florida,5931787595,7.127858,-73.11938,19.99,90.9345,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,1.6355
1455,23491,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UTS (Unidades Tecnológicas de Santander),12843108398,7.106576,-73.120935,20.0,90.9805,5,Éxito de la Rosita,286739945,7.113534997127967,-73.12309979445544,1.0069
1456,23513,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,UNAB,839099989,7.120983,-73.106404,19.98,90.8921,1,Centro Comercial Quinta Etapa,2746158992,7.115473864260488,-73.10771498564486,0.7822
1457,23535,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UTS (Unidades Tecnológicas de Santander),1197395264,7.005016,-73.100189,19.98,90.9157,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,8.6331
1458,23564,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,12843060715,7.107384,-73.123018,20.0,90.9834,5,Éxito de la Rosita,286739945,7.113534997127967,-73.12309979445544,1.0494
1459,23584,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),12207926179,7.100168,-73.111448,19.89,90.4937,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.2278
1460,23609,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,1152863583,7.105234,-73.112753,20.0,90.9958,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.0987
1461,23630,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,PTAR Río Frío,1197397036,7.013778,-73.09647,19.95,90782,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,9.8368
1462,23656,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,UIS Parque Tecnológico Guatiguará,810652049,7.062258,-73.08779,20.0,90.9887,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.8881
1463,23679,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Central,1110626233,7.061639,-73.099667,19.99,90.9515,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.3914
1464,23702,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Central,13444554953,6.992117,-73.067042,19.97,90.8673,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,2.4174
1465,23737,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,Sede Recreacional Catay,1197338182,6.997524,-73.086822,19.64,89.3465,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,5.0408
1466,23761,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),PTAR Río Frío,649985650,7.079099,-73.102967,19.99,90.9573,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.3115
1467,23785,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,Sede Recreacional Catay,1197396610,7.010396,-73.096515,19.99,90968,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,9.4592
1468,23807,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Central,599098583,7.101002,-73.107047,19.94,90.7493,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,0.8865
1469,23831,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,PTAR Río Frío,839089361,7.054697,-73.093289,19.99,90.9697,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.3721
1470,23856,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Florida,1110626615,7.058725,-73.10003,19.93,90.6721,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.9435
1471,23881,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,PTAR Río Frío,1110493817,7.055364,-73.090779,19.44,88.4447,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
1472,23907,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,Sede Recreacional Catay,9393515220,6.976149,-73.040806,19.96,90.8215,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,5.0598
1473,23928,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),Sede Recreacional Catay,4084067491,6.977109,-73.047683,20.0,90988,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.8288
1474,23956,BYD SEAL 82.5 kWh RWD Design,455.0,Universidad Pontificia Bolivariana UPB,UIS Parque Tecnológico Guatiguará,599017167,7.03965,-73.090051,19.84,90268,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
1475,23977,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Central,1116265256,7.025889,-73.097826,19.9,90.5559,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,10.2942
1476,24016,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Campus Central,604120284,7.109473,-73.11664,19.99,90.9343,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,0.9206
1477,24036,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,UIS Campus Florida,839103570,7.118528,-73.106178,19.99,90.9607,1,Centro Comercial Quinta Etapa,2746158992,7.115473864260488,-73.10771498564486,0.5065
1478,24055,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Bucarica (Centro),1110493817,7.055364,-73.090779,19.9,90531,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
1479,24086,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,UIS Parque Tecnológico Guatiguará,12352398172,7.109623,-73.109872,20.0,90.9999,1,Centro Comercial Quinta Etapa,2746158992,7.115473864260488,-73.10771498564486,0.9841
1480,24110,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Central,7560402401,6.99624,-73.084676,20.0,90.9801,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,4.7352
1481,24136,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),PTAR Río Frío,12966576994,7.096919,-73.102675,19.97,90.8455,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.1896
1482,24160,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),Sede Recreacional Catay,8367764497,7.095799,-73.101982,19.99,90.9651,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.9272
1483,24182,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,PTAR Río Frío,599130137,7.092202,-73.098828,19.99,90.9647,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,3.0388
1484,24214,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,Sede Recreacional Catay,1103808671,6.985929,-73.053376,19.99,90.9645,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,2.6321
1485,24238,BYD SEAL 82.5 kWh RWD Design,455.0,Universidad Pontificia Bolivariana UPB,UIS Parque Tecnológico Guatiguará,1713199335,7.003169,-73.096443,19.99,90.9596,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.7879
1486,24266,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,Sede Recreacional Catay,1197337157,6.990712,-73.073719,19.97,90.8634,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.2089
1487,24294,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),Sede Recreacional Catay,649985650,7.079099,-73.102967,19.99,90.9503,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.3115
1488,24319,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),1110493817,7.055364,-73.090779,19.99,90.9645,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
1489,24350,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,PTAR Río Frío,1197395629,7.004202,-73.09966,19.93,90668,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,8.5248
1490,24373,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,PTAR Río Frío,1197337157,6.990712,-73.073719,19.94,90721,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.2089
1491,24395,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Central,839098438,7.112781,-73.114041,20.0,90.9838,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,0.9359
1492,24415,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,Sede Recreacional Catay,599017226,7.031482,-73.094704,19.93,90.6654,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,9.4467
1493,24442,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),1113648043,6.990723,-73.057506,19.99,90.9723,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,1.7739
1494,24471,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),UIS Parque Tecnológico Guatiguará,599017226,7.031482,-73.094704,19.94,90.7259,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,9.4467
1495,24501,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Parque Tecnológico Guatiguará,12843060715,7.107384,-73.123018,19.96,90.8068,5,Éxito de la Rosita,286739945,7.113534997127967,-73.12309979445544,1.0494
1496,24530,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,UNAB,12806643649,7.112229,-73.107364,19.99,90.9502,1,Centro Comercial Quinta Etapa,2746158992,7.115473864260488,-73.10771498564486,0.4342
1497,24556,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Florida,5943515193,6.979195,-73.04977,19.99,90.9512,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.4082
1498,24591,BYD SEAL 82.5 kWh RWD Design,455.0,Universidad Pontificia Bolivariana UPB,UNAB,839098649,7.04933,-73.080299,19.89,90.5131,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.4459
1499,24619,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,PTAR Río Frío,1110626615,7.058725,-73.10003,19.81,90.1373,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.9435
1500,24654,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,UIS Parque Tecnológico Guatiguará,606292524,7.060637,-73.091317,19.91,90.5894,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,5.6414
1501,24680,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),Sede Recreacional Catay,5413735417,7.055525,-73.090345,19.93,90.6679,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.7158
1502,24708,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),UIS Campus Florida,12352398172,7.109623,-73.109872,19.99,90.9761,1,Centro Comercial Quinta Etapa,2746158992,7.115473864260488,-73.10771498564486,0.9841
1503,24733,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UNAB,839089383,7.114993,-73.107381,19.97,90.8666,1,Centro Comercial Quinta Etapa,2746158992,7.115473864260488,-73.10771498564486,0.0751
1504,24762,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Bucarica (Centro),1197395963,7.006195,-73.098684,20.0,90.9796,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,8.8647
1505,24783,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,PTAR Río Frío,1110626615,7.058725,-73.10003,19.84,90.2892,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.9435
1506,24809,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,PTAR Río Frío,5932516723,7.061834,-73.119536,19.86,90.3854,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.9053
1507,24836,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Florida,1110626615,7.058725,-73.10003,19.86,90.3473,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.9435
1508,24875,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),UIS Parque Tecnológico Guatiguará,599130137,7.092202,-73.098828,19.99,90.9448,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,3.0388
1509,24897,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,UIS Parque Tecnológico Guatiguará,599017167,7.03965,-73.090051,19.68,89.5246,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
1510,24922,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,PTAR Río Frío,1110493817,7.055364,-73.090779,19.47,88.5734,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
1511,24944,BYD SEAL 82.5 kWh RWD Design,455.0,CENFER,UIS Parque Tecnológico Guatiguará,1197338182,6.997524,-73.086822,19.82,90.1869,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,5.0408
1512,24967,BYD SEAL 82.5 kWh RWD Design,455.0,Universidad Pontificia Bolivariana UPB,UIS Campus Bucarica (Centro),1143998251,7.090676,-73.106742,19.99,90.9446,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,2.2424
1513,24988,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Parque Tecnológico Guatiguará,570522794,7.05841,-73.08829,20.0,90.9827,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,5.2247
1514,25011,BYD SEAL 82.5 kWh RWD Design,455.0,Universidad Pontificia Bolivariana UPB,Sede Recreacional Catay,1197338182,6.997524,-73.086822,19.75,89.8681,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,5.0408
1515,25035,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,PTAR Río Frío,1713199335,7.003169,-73.096443,19.89,90.5149,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.7879
1516,25063,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UNAB,798576457,7.068598,-73.106509,19.97,90.8446,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,0.3698
1517,25083,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,1197397036,7.013778,-73.09647,19.99,90.9516,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,9.8368
1518,25101,BYD SEAL 82.5 kWh RWD Design,455.0,CENFER,UIS Campus Bucarica (Centro),12956943944,7.092339,-73.124121,19.96,90.8087,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,2.9295
1519,25119,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,Sede Recreacional Catay,599017167,7.03965,-73.090051,19.75,89.8638,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
1520,25139,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),UIS Parque Tecnológico Guatiguará,599017167,7.03965,-73.090051,19.74,89.8108,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
1521,25160,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UTS (Unidades Tecnológicas de Santander),7549830967,6.996385,-73.080053,19.98,90.8964,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,4.1696
1522,25182,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,UIS Campus Florida,599320817,7.086527,-73.10004,19.99,90.9416,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.2361
1523,25204,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Central,12824300900,7.113512,-73.114738,19.98,90.9141,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,0.8239
1524,25228,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UNAB,1110626615,7.058725,-73.10003,19.99,90.9511,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.9435
1525,25255,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,Sede Recreacional Catay,599017226,7.031482,-73.094704,19.93,90.6851,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,9.4467
1526,25279,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UTS (Unidades Tecnológicas de Santander),1713199343,7.003515,-73.094738,19.8,90.0978,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.1595
