vehiculo,gama,lat_actual,lon_actual,electrolinera,lat_electrolinera,lon_electrolinera,distancia_metros,bateria_al_recargar,nodos_recorridos
BYD DOLPHIN SURF 30 kWh Active,baja,7.103382,-73.1106076,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,847.74,0.1991,1087723
BYD DOLPHIN SURF 30 kWh Active,baja,7.0883273,-73.1081166,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2359.54,0.1995,1088874
BYD DOLPHIN SURF 30 kWh Active,baja,6.9759693,-73.0469764,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3977.78,0.2,1090019
BYD DOLPHIN SURF 30 kWh Active,baja,7.0536914,-73.0822544,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,7370.62,0.1993,1091178
BYD DOLPHIN SURF 30 kWh Active,baja,7.014689,-73.0565963,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2211.08,0.1998,1092313
BYD DOLPHIN SURF 30 kWh Active,baja,7.1272937,-73.119114,Homecenter,7.115794947043329,-73.12049190407198,2086.2,0.1999,1093512
BYD DOLPHIN SURF 30 kWh Active,baja,7.0401441,-73.0757255,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5614.54,0.1958,1094615
BYD DOLPHIN SURF 30 kWh Active,baja,7.0214222,-73.0613535,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2881.38,0.199,1095590
BYD DOLPHIN SURF 30 kWh Active,baja,7.0196158,-73.0593776,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2584.91,0.1993,1096779
BYD DOLPHIN SURF 30 kWh Active,baja,7.0880394,-73.1239068,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,3832.81,0.1957,1097883
BYD DOLPHIN SURF 30 kWh Active,baja,7.1305344,-73.1196018,Homecenter,7.115794947043329,-73.12049190407198,2309.25,0.1997,1099074
BYD DOLPHIN SURF 30 kWh Active,baja,7.1272937,-73.119114,Homecenter,7.115794947043329,-73.12049190407198,2086.2,0.199,1100249
BYD DOLPHIN SURF 30 kWh Active,baja,7.0735339,-73.1079145,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,376.78,0.1997,1101391
BYD DOLPHIN SURF 30 kWh Active,baja,6.981574,-73.0446151,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3727.4,0.1995,1102478
BYD DOLPHIN SURF 30 kWh Active,baja,7.0493305,-73.0802989,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4448.15,0.1988,1103590
BYD DOLPHIN SURF 30 kWh Active,baja,7.0936803,-73.1116698,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,2333.53,0.1997,1104800
BYD DOLPHIN SURF 30 kWh Active,baja,7.0600921,-73.0869718,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3099.84,0.1999,1105920
BYD DOLPHIN SURF 30 kWh Active,baja,6.9968358,-73.0645296,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1874.26,0.199,1106923
BYD DOLPHIN SURF 30 kWh Active,baja,7.1278578,-73.1193804,Homecenter,7.115794947043329,-73.12049190407198,1635.64,0.1996,1107966
BYD DOLPHIN SURF 30 kWh Active,baja,7.0214222,-73.0613535,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2881.38,0.1965,1109137
BYD DOLPHIN SURF 30 kWh Active,baja,7.0376337,-73.0729606,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5197.87,0.1998,1110309
BYD DOLPHIN SURF 30 kWh Active,baja,7.1296672,-73.1195266,Homecenter,7.115794947043329,-73.12049190407198,1838.65,0.1997,1111461
BYD DOLPHIN SURF 30 kWh Active,baja,7.0871525,-73.1181643,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3310.69,0.1995,1112799
BYD DOLPHIN SURF 30 kWh Active,baja,7.037077,-73.0720523,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,6008.06,0.1995,1114111
BYD DOLPHIN SURF 30 kWh Active,baja,7.1386357,-73.1212137,Homecenter,7.115794947043329,-73.12049190407198,2918.47,0.1995,1115388
BYD DOLPHIN SURF 30 kWh Active,baja,7.0286819,-73.0678143,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4263.67,0.199,1116369
BYD DOLPHIN SURF 30 kWh Active,baja,7.1187569,-73.1155178,Homecenter,7.115794947043329,-73.12049190407198,687.64,0.1997,1117592
BYD DOLPHIN SURF 30 kWh Active,baja,7.0056624,-73.0558246,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3241.0,0.1982,1118691
BYD DOLPHIN SURF 30 kWh Active,baja,7.0401441,-73.0757255,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5614.54,0.1971,1119869
BYD DOLPHIN SURF 30 kWh Active,baja,6.981574,-73.0446151,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3727.4,0.1972,1120959
BYD DOLPHIN SURF 30 kWh Active,baja,6.9937533,-73.0675392,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2360.99,0.1999,1122123
BYD DOLPHIN SURF 30 kWh Active,baja,7.0844821,-73.1566561,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,1081.29,0.1978,1123169
BYD DOLPHIN SURF 30 kWh Active,baja,7.0696228,-73.1033745,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1020.09,0.1994,1124324
BYD DOLPHIN SURF 30 kWh Active,baja,6.991351,-73.0456684,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2398.03,0.1992,1125389
BYD DOLPHIN SURF 30 kWh Active,baja,7.0370824,-73.0713617,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,6190.13,0.1997,1126447
BYD DOLPHIN SURF 30 kWh Active,baja,7.1377802,-73.1210338,Homecenter,7.115794947043329,-73.12049190407198,2821.29,0.1997,1127664
BYD DOLPHIN SURF 30 kWh Active,baja,7.0999594,-73.1116729,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1571.29,0.1993,1128762
BYD DOLPHIN SURF 30 kWh Active,baja,7.1070405,-73.1064629,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1511.28,0.1998,1129943
BYD DOLPHIN SURF 30 kWh Active,baja,7.1370271,-73.1208754,Homecenter,7.115794947043329,-73.12049190407198,2735.75,0.1996,1131031
BYD DOLPHIN SURF 30 kWh Active,baja,7.0396159,-73.0745518,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5607.82,0.2,1132044
BYD DOLPHIN SURF 30 kWh Active,baja,7.0552929,-73.0826591,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,7555.47,0.1981,1133025
BYD DOLPHIN SURF 30 kWh Active,baja,7.0401441,-73.0757255,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5614.54,0.1954,1134143
BYD DOLPHIN SURF 30 kWh Active,baja,7.017872,-73.0576394,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5921.27,0.1999,1135222
BYD DOLPHIN SURF 30 kWh Active,baja,7.0153986,-73.0573508,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2048.51,0.1991,1136292
BYD DOLPHIN SURF 30 kWh Active,baja,7.1211431,-73.1221295,Homecenter,7.115794947043329,-73.12049190407198,1001.94,0.1999,1137349
BYD DOLPHIN SURF 30 kWh Active,baja,7.0877803,-73.1358373,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,4338.54,0.194,1138405
BYD DOLPHIN SURF 30 kWh Active,baja,7.0968787,-73.1109613,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,2483.31,0.1989,1139484
BYD DOLPHIN SURF 30 kWh Active,baja,7.1362552,-73.1203336,Homecenter,7.115794947043329,-73.12049190407198,2578.5,0.1996,1140591
BYD DOLPHIN SURF 30 kWh Active,baja,7.0497149,-73.0806379,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4391.35,0.1999,1141687
BYD DOLPHIN SURF 30 kWh Active,baja,6.9847608,-73.04336,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3344.03,0.1988,1142979
BYD DOLPHIN SURF 30 kWh Active,baja,6.996064,-73.0657319,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2700.24,0.1997,1144021
BYD DOLPHIN SURF 30 kWh Active,baja,7.084057,-73.1477694,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2070.89,0.1942,1145138
BYD DOLPHIN SURF 30 kWh Active,baja,7.0823528,-73.1081629,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1367.23,0.1997,1146277
BYD DOLPHIN SURF 30 kWh Active,baja,7.1185282,-73.1061775,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,506.03,0.1998,1147377
BYD DOLPHIN SURF 30 kWh Active,baja,6.9921174,-73.067042,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2417.38,0.1993,1148503
BYD DOLPHIN SURF 30 kWh Active,baja,7.0650614,-73.0974718,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1949.79,0.1993,1149552
BYD DOLPHIN SURF 30 kWh Active,baja,7.0877803,-73.1358373,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,4338.54,0.1953,1150579
BYD DOLPHIN SURF 30 kWh Active,baja,7.0677064,-73.1012659,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2285.49,0.197,1151695
BYD DOLPHIN SURF 30 kWh Active,baja,7.0401441,-73.0757255,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5614.54,0.1971,1152806
BYD DOLPHIN SURF 30 kWh Active,baja,7.0288026,-73.0688204,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4050.49,0.199,1153974
BYD DOLPHIN SURF 30 kWh Active,baja,7.0329433,-73.0711936,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4906.24,0.1998,1155061
BYD DOLPHIN SURF 30 kWh Active,baja,7.0624005,-73.0932134,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2227.89,0.1999,1156302
BYD DOLPHIN SURF 30 kWh Active,baja,7.0558761,-73.0825877,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3632.95,0.1997,1157320
BYD DOLPHIN SURF 30 kWh Active,baja,7.1070405,-73.1064629,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1511.28,0.1998,1158442
BYD DOLPHIN SURF 30 kWh Active,baja,7.1097591,-73.1061942,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,1322.32,0.1992,1159482
BYD DOLPHIN SURF 30 kWh Active,baja,7.0898942,-73.1086282,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,2227.44,0.1997,1160497
BYD DOLPHIN SURF 30 kWh Active,baja,7.1097591,-73.1061942,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,1322.32,0.1989,1161751
BYD DOLPHIN SURF 30 kWh Active,baja,7.1345955,-73.1202519,Homecenter,7.115794947043329,-73.12049190407198,2419.14,0.1996,1163017
BYD DOLPHIN SURF 30 kWh Active,baja,6.9790168,-73.0483847,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3599.8,0.1996,1164134
BYD DOLPHIN SURF 30 kWh Active,baja,7.0153986,-73.0573508,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2048.51,0.1993,1165137
BYD DOLPHIN SURF 30 kWh Active,baja,7.0076213,-73.0560616,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1140.37,0.1991,1166289
BYD DOLPHIN SURF 30 kWh Active,baja,7.0599824,-73.0901922,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2657.2,0.2,1167367
BYD DOLPHIN SURF 30 kWh Active,baja,7.0735339,-73.1079145,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,376.78,0.1997,1168589
BYD DOLPHIN SURF 30 kWh Active,baja,7.0253006,-73.064528,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4792.62,0.1991,1169791
BYD DOLPHIN SURF 30 kWh Active,baja,7.0401441,-73.0757255,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5614.54,0.198,1170901
BYD DOLPHIN SURF 30 kWh Active,baja,7.0376337,-73.0729606,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5197.87,0.1994,1172030
BYD DOLPHIN SURF 30 kWh Active,baja,7.0010091,-73.0594181,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2157.72,0.1993,1173109
BYD DOLPHIN SURF 30 kWh Active,baja,7.0677064,-73.1012659,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2285.49,0.1983,1174165
BYD DOLPHIN SURF 30 kWh Active,baja,7.0606369,-73.091317,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5638.61,0.1964,1175270
BYD DOLPHIN SURF 30 kWh Active,baja,7.0685307,-73.1019666,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1217.39,0.1999,1176270
BYD DOLPHIN SURF 30 kWh Active,baja,7.1047349,-73.1074575,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1200.43,0.1995,1177478
BYD DOLPHIN SURF 30 kWh Active,baja,7.0836449,-73.1077013,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2886.89,0.1991,1178579
BYD DOLPHIN SURF 30 kWh Active,baja,7.0942829,-73.1104195,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2736.26,0.1997,1179761
BYD DOLPHIN SURF 30 kWh Active,baja,7.0650614,-73.0974718,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1949.79,0.1988,1181038
BYD DOLPHIN SURF 30 kWh Active,baja,7.1070405,-73.1064629,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1511.28,0.1999,1182212
BYD DOLPHIN SURF 30 kWh Active,baja,7.0401441,-73.0757255,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5614.54,0.1958,1183283
BYD DOLPHIN SURF 30 kWh Active,baja,7.1187569,-73.1155178,Homecenter,7.115794947043329,-73.12049190407198,687.64,0.1998,1184388
BYD DOLPHIN SURF 30 kWh Active,baja,7.0690571,-73.1288731,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5434.99,0.1979,1185519
BYD DOLPHIN SURF 30 kWh Active,baja,7.0624005,-73.0932134,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2227.89,0.1997,1186708
BYD DOLPHIN SURF 30 kWh Active,baja,7.0880394,-73.1239068,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,3832.81,0.1978,1187839
BYD DOLPHIN SURF 30 kWh Active,baja,7.0713617,-73.1058709,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,43.93,0.1992,1188944
BYD DOLPHIN SURF 30 kWh Active,baja,7.0624005,-73.0932134,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2227.89,0.2,1190036
BYD DOLPHIN SURF 30 kWh Active,baja,7.0268473,-73.0666326,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3725.54,0.1995,1191171
BYD DOLPHIN SURF 30 kWh Active,baja,7.0857113,-73.1076334,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2656.96,0.1998,1192253
BYD DOLPHIN SURF 30 kWh Active,baja,7.017872,-73.0576394,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5921.27,0.1992,1193329
BYD DOLPHIN SURF 30 kWh Active,baja,7.0558761,-73.0825877,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3632.95,0.1999,1194408
BYD DOLPHIN SURF 30 kWh Active,baja,6.9810752,-73.0494505,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3403.12,0.1997,1195564
BYD DOLPHIN SURF 30 kWh Active,baja,7.0547828,-73.0821469,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3767.8,0.1999,1196762
BYD DOLPHIN SURF 30 kWh Active,baja,7.1178205,-73.1153726,Homecenter,7.115794947043329,-73.12049190407198,594.64,0.2,1197897
BYD DOLPHIN SURF 30 kWh Active,baja,7.0883273,-73.1081166,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2359.54,0.1996,1198997
BYD DOLPHIN SURF 30 kWh Active,baja,6.9968358,-73.0645296,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1874.26,0.1983,1200199
BYD DOLPHIN SURF 30 kWh Active,baja,7.0288026,-73.0688204,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4050.49,0.1997,1201305
BYD DOLPHIN SURF 30 kWh Active,baja,7.0996393,-73.1132732,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1451.3,0.1997,1202369
BYD DOLPHIN SURF 30 kWh Active,baja,7.014689,-73.0565963,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2211.08,0.1971,1203612
BYD DOLPHIN SURF 30 kWh Active,baja,7.0716412,-73.1058022,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,670.51,0.2,1204666
BYD DOLPHIN SURF 30 kWh Active,baja,7.0726814,-73.1069306,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,500.56,0.1995,1205872
BYD DOLPHIN SURF 30 kWh Active,baja,7.0739129,-73.1262436,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4756.12,0.1976,1207175
BYD DOLPHIN SURF 30 kWh Active,baja,7.084057,-73.1477694,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2070.89,0.1967,1208352
BYD DOLPHIN SURF 30 kWh Active,baja,7.0805935,-73.1082466,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1171.39,0.1996,1209445
BYD DOLPHIN SURF 30 kWh Active,baja,7.014689,-73.0565963,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2211.08,0.1971,1210750
BYD DOLPHIN SURF 30 kWh Active,baja,7.0836631,-73.1482411,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2070.61,0.1997,1212070
BYD DOLPHIN SURF 30 kWh Active,baja,7.084057,-73.1477694,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2070.89,0.1932,1213082
BYD DOLPHIN SURF 30 kWh Active,baja,7.1054352,-73.1124712,Éxito de la Rosita,7.113534997127967,-73.12309979445544,1467.16,0.1994,1214232
BYD DOLPHIN SURF 30 kWh Active,baja,6.9953715,-73.048761,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1834.43,0.2,1215479
BYD DOLPHIN SURF 30 kWh Active,baja,7.1073837,-73.1230176,Éxito de la Rosita,7.113534997127967,-73.12309979445544,1049.43,0.2,1216651
BYD DOLPHIN SURF 30 kWh Active,baja,7.0056624,-73.0558246,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3241.0,0.199,1217712
BYD DOLPHIN SURF 30 kWh Active,baja,7.0875106,-73.1165434,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3253.27,0.2,1218785
BYD DOLPHIN SURF 30 kWh Active,baja,6.997692,-73.0513018,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1453.1,0.1984,1219924
BYD DOLPHIN SURF 30 kWh Active,baja,6.991351,-73.0456684,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2398.03,0.1998,1220973
BYD DOLPHIN SURF 30 kWh Active,baja,7.0076213,-73.0560616,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1140.37,0.1982,1222131
BYD DOLPHIN SURF 30 kWh Active,baja,6.9890283,-73.0546667,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2087.67,0.1996,1223105
BYD DOLPHIN SURF 30 kWh Active,baja,7.017872,-73.0576394,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5921.27,0.1998,1224204
BYD DOLPHIN SURF 30 kWh Active,baja,6.9953481,-73.0521911,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2348.13,0.1996,1225454
BYD DOLPHIN SURF 30 kWh Active,baja,7.0493305,-73.0802989,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4448.15,0.1998,1226518
BYD DOLPHIN SURF 30 kWh Active,baja,7.0934474,-73.1098959,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1994.6,0.1996,1227620
BYD DOLPHIN SURF 30 kWh Active,baja,7.1080647,-73.120656,Éxito de la Rosita,7.113534997127967,-73.12309979445544,778.07,0.1999,1228714
BYD DOLPHIN SURF 30 kWh Active,baja,6.9981573,-73.0529287,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,0.0,0.1994,1229842
BYD DOLPHIN SURF 30 kWh Active,baja,6.9978124,-73.063009,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1674.23,0.1992,1230899
BYD DOLPHIN SURF 30 kWh Active,baja,6.9917302,-73.0525801,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2073.02,0.1998,1232136
BYD DOLPHIN SURF 30 kWh Active,baja,7.1273911,-73.1195242,Homecenter,7.115794947043329,-73.12049190407198,1579.55,0.1998,1233219
BYD DOLPHIN SURF 30 kWh Active,baja,7.0754061,-73.1260277,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4587.0,0.1998,1234331
BYD DOLPHIN SURF 30 kWh Active,baja,7.0547828,-73.0821469,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3767.8,0.1994,1235402
BYD DOLPHIN SURF 30 kWh Active,baja,7.0493305,-73.0802989,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4448.15,0.1948,1236345
BYD DOLPHIN SURF 30 kWh Active,baja,7.0685307,-73.1019666,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1217.39,0.1996,1237395
BYD DOLPHIN SURF 30 kWh Active,baja,7.0861946,-73.1106201,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2250.98,0.1999,1238503
BYD DOLPHIN SURF 30 kWh Active,baja,6.9968358,-73.0645296,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1874.26,0.1979,1239683
BYD DOLPHIN SURF 30 kWh Active,baja,7.0779136,-73.1245128,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4263.07,0.1994,1240658
BYD DOLPHIN SURF 30 kWh Active,baja,7.1160928,-73.1189416,Homecenter,7.115794947043329,-73.12049190407198,228.95,0.1998,1241830
